INT	INT	INT	INT	INT	STRING	INT	STRING	INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
40018014	4	0	18	14	一周年庆(30天)	15	天龙一周年，红尘永相随。#r#G使用后可获得有效期30天的相框：一周年庆	1	20212	1	900150	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	1
40018015	4	0	18	15	一周年庆(永久)	15	天龙一周年，红尘永相随。#r#G使用后可获得永久相框：一周年庆	1	20212	1	900150	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	1
40018016	4	0	18	16	打狗棒(3天)	15	手中绿竹杖，天下任我狂。#r#G使用后可获得有效期3天的相框：打狗棒	1	20213	1	900150	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	1
40018017	4	0	18	17	打狗棒(7天)	15	手中绿竹杖，天下任我狂。#r#G使用后可获得有效期7天的相框：打狗棒	1	20213	1	900150	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	1
40018018	4	0	18	18	打狗棒(14天)	15	手中绿竹杖，天下任我狂。#r#G使用后可获得有效期14天的相框：打狗棒	1	20213	1	900150	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	1
40018019	4	0	18	19	打狗棒(30天)	15	手中绿竹杖，天下任我狂。#r#G使用后可获得有效期30天的相框：打狗棒	1	20213	1	900150	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	1
40018020	4	0	18	20	足球之梦(30天)	15	每个热爱足球的少年都有一个世界杯的梦。#r#G使用后可获得有效期30天的相框：足球之梦	1	20215	1	900150	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	1
40018021	4	0	18	21	足球之梦(永久)	15	每个热爱足球的少年都有一个世界杯的梦。#r#G使用后可获得永久相框：足球之梦	1	20215	1	900150	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	1
40018022	4	0	18	22	长相思守(30天)	15	七夕今宵看碧霄，牛郎织女渡鹊桥。#r#G使用后可获得有效期30天的相框：长相思守	1	20216	1	900150	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	1
40018023	4	0	18	23	长相思守(永久)	15	七夕今宵看碧霄，牛郎织女渡鹊桥。#r#G使用后可获得永久相框：长相思守	1	20216	1	900150	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	1
40018024	4	0	18	24	伞映红妆(30天)	15	青凉伞映红妆面。美酒一杯留客宴。#r#G使用后可获得有效期30天的相框：伞映红妆	1	20217	1	900150	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	1
40018025	4	0	18	25	伞映红妆(永久)	15	青凉伞映红妆面。美酒一杯留客宴。#r#G使用后可获得永久相框：伞映红妆	1	20217	1	900150	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	1
40018026	4	0	18	26	丹枫迎秋(30天)	15	烟染暮山浮紫翠，霜凋秋叶复丹青。#r#G使用后可获得有效期30天的相框：丹枫迎秋	1	20218	1	900150	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	1
40018027	4	0	18	27	丹枫迎秋(永久)	15	烟染暮山浮紫翠，霜凋秋叶复丹青。#r#G使用后可获得永久相框：丹枫迎秋	1	20218	1	900150	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	1
40018028	4	0	18	28	蝙蝠骑士(30天)	15	惊魂万圣夜，一起来捣蛋!#r#G使用后可获得有效期30天的相框：蝙蝠骑士	1	20219	1	900150	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	1
40018029	4	0	18	29	蝙蝠骑士(永久)	15	惊魂万圣夜，一起来捣蛋!#r#G使用后可获得永久相框：蝙蝠骑士	1	20219	1	900150	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	1
40018030	4	0	18	30	银装素裹(30天)	15	雪处疑花满，花边似雪回。#r#G使用后可获得有效期30天的相框：银装素裹	1	20220	1	900150	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	1
40018031	4	0	18	31	银装素裹(永久)	15	雪处疑花满，花边似雪回。#r#G使用后可获得永久相框：银装素裹	1	20220	1	900150	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	1
40018032	4	0	18	32	荡尽八荒(365天)	15	前无古人，后无来者，荡尽八荒，唯我独尊。#r#G使用后可获得有效期365天的相框：荡尽八荒	1	20222	1	900150	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	1
40018033	4	0	18	33	睥睨万物(365天)	15	大鹏一日同风起，扶摇直上九万里。#r#G使用后可获得有效期365天的相框：睥睨万物	1	20223	1	900150	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	1
40018034	4	0	18	34	花香四溢(90天)	15	连理枝头花正开，侠侣恩爱两不疑。#r#G使用后可获得有效期90天相框：花香四溢	1	20221	1	900150	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	1
40018035	4	0	18	35	瑞雪丰年(30天)	15	"新年新景新气象,瑞雪丰年粮满仓。#r#G使用后可获得有效期30天的相框：瑞雪丰年"	1	20224	1	900150	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	1
40018036	4	0	18	36	瑞雪丰年(永久)	15	"新年新景新气象,瑞雪丰年粮满仓。#r#G使用后可获得永久相框：瑞雪丰年"	1	20224	1	900150	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	1
40018037	4	0	18	37	金猪贺岁(30天)	15	景象升平开泰运，金猪如意获丰财。#r#G使用后可获得有效期30天的相框：金猪贺岁	1	20225	1	900150	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	1
40018038	4	0	18	38	金猪贺岁(永久)	15	景象升平开泰运，金猪如意获丰财。#r#G使用后可获得永久相框：金猪贺岁	1	20225	1	900150	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	1
40018039	4	0	18	39	迎春花开(30天)	15	金英翠萼带春寒，黄色花中有几般？#r#G使用后可获得有效期30天的相框：迎春花开	1	20226	1	900150	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	1
40018040	4	0	18	40	迎春花开(永久)	15	金英翠萼带春寒，黄色花中有几般？#r#G使用后可获得永久相框：迎春花开	1	20226	1	900150	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	1
40018041	4	0	18	41	香魂花酿(30天)	15	花魂酿就桃花酒，君识花香皆有缘。#r#G使用后可获得有效期30天的相框：香魂花酿	1	20227	1	900150	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	1
40018042	4	0	18	42	香魂花酿(永久)	15	花魂酿就桃花酒，君识花香皆有缘。#r#G使用后可获得永久相框：香魂花酿	1	20227	1	900150	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	1
40018043	4	0	18	43	两周年庆(30天)	15	天龙两周年，我心所向，就是江湖。#r#G使用后可获得有效期30天的相框：两周年庆	1	20228	1	900150	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	1
40018044	4	0	18	44	两周年庆(永久)	15	天龙两周年，我心所向，就是江湖。#r#G使用后可获得永久相框：两周年庆	1	20228	1	900150	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	1
#40019000-40019999武魂																												
40019000	4	0	19	0	蚩尤剑	79	旷世神剑，斩妖除魔。	1	59535	1	900556	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	0
40019001	4	0	19	1	蚩尤剑(3天)	79	旷世神剑，斩妖除魔。#r#G精魄幻化后可更改武魂的外显#r该精魄有效期为3天	1	59535	1	900556	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	0
40019002	4	0	19	2	蚩尤剑(7天)	79	旷世神剑，斩妖除魔。#r#G精魄幻化后可更改武魂的外显#r该精魄有效期为7天	1	59535	1	900556	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	0
40019003	4	0	19	3	蚩尤剑(30天)	79	旷世神剑，斩妖除魔。#r#G精魄幻化后可更改武魂的外显#r该精魄有效期为30天	1	59535	1	900556	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	0
40019004	4	0	19	4	蚩尤剑(永久)	79	旷世神剑，斩妖除魔。#r#G精魄幻化后可更改武魂的外显#r该精魄有效期为永久	1	59535	1	900556	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	0
40019005	4	0	19	5	伏羲盘	79	浩大无俦，吸星换月。	1	59533	1	900556	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	0
40019006	4	0	19	6	伏羲盘(3天)	79	浩大无俦，吸星换月。#r#G精魄幻化后可更改武魂的外显#r该精魄有效期为3天	1	59533	1	900556	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	0
40019007	4	0	19	7	伏羲盘(7天)	79	浩大无俦，吸星换月。#r#G精魄幻化后可更改武魂的外显#r该精魄有效期为7天	1	59533	1	900556	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	0
40019008	4	0	19	8	伏羲盘(30天)	79	浩大无俦，吸星换月。#r#G精魄幻化后可更改武魂的外显#r该精魄有效期为30天	1	59533	1	900556	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	0
40019009	4	0	19	9	伏羲盘(永久)	79	浩大无俦，吸星换月。#r#G精魄幻化后可更改武魂的外显#r该精魄有效期为永久	1	59533	1	900556	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	0
40019010	4	0	19	10	崆峒印	79	五方天帝，不生不死。	1	59534	1	900556	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	0
40019011	4	0	19	11	崆峒印(3天)	79	五方天帝，不生不死。#r#G精魄幻化后可更改武魂的外显#r该精魄有效期为3天	1	59534	1	900556	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	0
40019012	4	0	19	12	崆峒印(7天)	79	五方天帝，不生不死。#r#G精魄幻化后可更改武魂的外显#r该精魄有效期为7天	1	59534	1	900556	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	0
40019013	4	0	19	13	崆峒印(30天)	79	五方天帝，不生不死。#r#G精魄幻化后可更改武魂的外显#r该精魄有效期为30天	1	59534	1	900556	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	0
40019014	4	0	19	14	崆峒印(永久)	79	五方天帝，不生不死。#r#G精魄幻化后可更改武魂的外显#r该精魄有效期为永久	1	59534	1	900556	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	0
40019015	4	0	19	15	洛神饰	79	轻云蔽日，流风回雪。	1	59532	1	900556	1	-1	0	1	-1	-1	6	4	1	0	0	-1	-1	8	-1	1	0
40019016	4	0	19	16	洛神饰(3天)	79	轻云蔽日，流风回雪。#r#G精魄幻化后可更改武魂的外显#r该精魄有效期为3天	1	59532	1	900556	1	-1	0	1	-1	-1	6	4	1	0	0	-1	-1	8	-1	1	0
40019017	4	0	19	17	洛神饰(7天)	79	轻云蔽日，流风回雪。#r#G精魄幻化后可更改武魂的外显#r该精魄有效期为7天	1	59532	1	900556	1	-1	0	1	-1	-1	6	4	1	0	0	-1	-1	8	-1	1	0
40019018	4	0	19	18	洛神饰(30天)	79	轻云蔽日，流风回雪。#r#G精魄幻化后可更改武魂的外显#r该精魄有效期为30天	1	59532	1	900556	1	-1	0	1	-1	-1	6	4	1	0	0	-1	-1	8	-1	1	0
40019019	4	0	19	19	洛神饰(永久)	79	轻云蔽日，流风回雪。#r#G精魄幻化后可更改武魂的外显#r该精魄有效期为永久	1	59532	1	900556	1	-1	0	1	-1	-1	6	4	1	0	0	-1	-1	8	-1	1	0
40019020	4	0	19	20	烛龙丹	79	瞑晦视明，风雨是谒。	1	59536	1	900556	1	-1	0	1	-1	-1	6	4	1	0	0	-1	-1	8	-1	1	0
40019021	4	0	19	21	烛龙丹(3天)	79	瞑晦视明，风雨是谒。#r#G精魄幻化后可更改武魂的外显#r该精魄有效期为3天	1	59536	1	900556	1	-1	0	1	-1	-1	6	4	1	0	0	-1	-1	8	-1	1	0
40019022	4	0	19	22	烛龙丹(7天)	79	瞑晦视明，风雨是谒。#r#G精魄幻化后可更改武魂的外显#r该精魄有效期为7天	1	59536	1	900556	1	-1	0	1	-1	-1	6	4	1	0	0	-1	-1	8	-1	1	0
40019023	4	0	19	23	烛龙丹(30天)	79	瞑晦视明，风雨是谒。#r#G精魄幻化后可更改武魂的外显#r该精魄有效期为30天	1	59536	1	900556	1	-1	0	1	-1	-1	6	4	1	0	0	-1	-1	8	-1	1	0
40019024	4	0	19	24	烛龙丹(永久)	79	瞑晦视明，风雨是谒。#r#G精魄幻化后可更改武魂的外显#r该精魄有效期为永久	1	59536	1	900556	1	-1	0	1	-1	-1	6	4	1	0	0	-1	-1	8	-1	1	0
40019025	4	0	19	25	玲珑骰	79	八面玲珑，相思入骨。	1	59541	1	900556	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	0
40019026	4	0	19	26	玲珑骰(3天)	79	八面玲珑，相思入骨。#r#G精魄幻化后可更改武魂的外显#r该精魄有效期为3天	1	59541	1	900556	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	0
40019027	4	0	19	27	玲珑骰(7天)	79	八面玲珑，相思入骨。#r#G精魄幻化后可更改武魂的外显#r该精魄有效期为7天	1	59541	1	900556	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	0
40019028	4	0	19	28	玲珑骰(30天)	79	八面玲珑，相思入骨。#r#G精魄幻化后可更改武魂的外显#r该精魄有效期为30天	1	59541	1	900556	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	0
40019029	4	0	19	29	玲珑骰(永久)	79	八面玲珑，相思入骨。#r#G精魄幻化后可更改武魂的外显#r该精魄有效期为永久	1	59541	1	900556	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	0
40019030	4	0	19	30	嫦娥坠	79	月华流转，沧海明珠。	1	59542	1	900556	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	0
40019031	4	0	19	31	嫦娥坠(3天)	79	月华流转，沧海明珠。#r#G精魄幻化后可更改武魂的外显#r该精魄有效期为3天	1	59542	1	900556	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	0
40019032	4	0	19	32	嫦娥坠(7天)	79	月华流转，沧海明珠。#r#G精魄幻化后可更改武魂的外显#r该精魄有效期为7天	1	59542	1	900556	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	0
40019033	4	0	19	33	嫦娥坠(30天)	79	月华流转，沧海明珠。#r#G精魄幻化后可更改武魂的外显#r该精魄有效期为30天	1	59542	1	900556	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	0
40019034	4	0	19	34	嫦娥坠(永久)	79	月华流转，沧海明珠。#r#G精魄幻化后可更改武魂的外显#r该精魄有效期为永久	-1	59542	1	900556	1	-1	0	1	-1	-1	6	3	1	0	0	21	999999	8	-1	1	0
40019035	4	0	19	35	华胥引	79	寤梦华胥，金铃引渡。	1	59543	1	900556	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	0
40019036	4	0	19	36	华胥引(3天)	79	寤梦华胥，金铃引渡。#r#G精魄幻化后可更改武魂的外显#r该精魄有效期为3天	1	59543	1	900556	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	0
40019037	4	0	19	37	华胥引(7天)	79	寤梦华胥，金铃引渡。#r#G精魄幻化后可更改武魂的外显#r该精魄有效期为7天	1	59543	1	900556	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	0
40019038	4	0	19	38	华胥引(30天)	79	寤梦华胥，金铃引渡。#r#G精魄幻化后可更改武魂的外显#r该精魄有效期为30天	1	59543	1	900556	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	0
40019039	4	0	19	39	华胥引(永久)	79	寤梦华胥，金铃引渡。#r#G精魄幻化后可更改武魂的外显#r该精魄有效期为永久	1	59543	1	900556	1	-1	0	1	-1	-1	6	3	1	0	0	21	999999	8	-1	1	0
40019040	4	0	19	40	银灵子	79	东夷魔灵，可预未来。	1	59544	1	900556	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	0
40019041	4	0	19	41	银灵子(3天)	79	东夷魔灵，可预未来。#r#G精魄幻化后可更改武魂的外显#r该精魄有效期为3天	1	59544	1	900556	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	0
40019042	4	0	19	42	银灵子(7天)	79	东夷魔灵，可预未来。#r#G精魄幻化后可更改武魂的外显#r该精魄有效期为7天	1	59544	1	900556	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	0
40019043	4	0	19	43	银灵子(30天)	79	东夷魔灵，可预未来。#r#G精魄幻化后可更改武魂的外显#r该精魄有效期为30天	1	59544	1	900556	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	0
40019044	4	0	19	44	银灵子(永久)	79	东夷魔灵，可预未来。#r#G精魄幻化后可更改武魂的外显#r该精魄有效期为永久	-1	59544	1	900556	1	-1	0	1	-1	-1	6	3	1	0	0	21	999999	8	-1	1	0
40019045	4	0	19	45	如意葫芦	79	天地鸿蒙，昆仑至灵。	1	59545	1	900556	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	0
40019046	4	0	19	46	如意葫芦(3天)	79	天地鸿蒙，昆仑至灵。#r#G精魄幻化后可更改武魂的外显#r该精魄有效期为3天	1	59545	1	900556	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	0
40019047	4	0	19	47	如意葫芦(7天)	79	天地鸿蒙，昆仑至灵。#r#G精魄幻化后可更改武魂的外显#r该精魄有效期为7天	1	59545	1	900556	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	0
40019048	4	0	19	48	如意葫芦(30天)	79	天地鸿蒙，昆仑至灵。#r#G精魄幻化后可更改武魂的外显#r该精魄有效期为30天	1	59545	1	900556	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	0
40019049	4	0	19	49	如意葫芦(永久)	79	天地鸿蒙，昆仑至灵。#r#G精魄幻化后可更改武魂的外显#r该精魄有效期为永久	1	59545	1	900556	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	0
40019050	4	0	19	50	同心印	79	愿得一心，白首不离。	1	59546	1	900556	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	0
40019051	4	0	19	51	同心印(3天)	79	愿得一心，白首不离。#r#G精魄幻化后可更改武魂的外显#r该精魄有效期为3天	1	59546	1	900556	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	0
40019052	4	0	19	52	同心印(7天)	79	愿得一心，白首不离。#r#G精魄幻化后可更改武魂的外显#r该精魄有效期为7天	1	59546	1	900556	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	0
40019053	4	0	19	53	同心印(30天)	79	愿得一心，白首不离。#r#G精魄幻化后可更改武魂的外显#r该精魄有效期为30天	1	59546	1	900556	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	0
40019054	4	0	19	54	同心印(永久)	79	愿得一心，白首不离。#r#G精魄幻化后可更改武魂的外显#r该精魄有效期为永久	1	59546	1	900556	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	0
40019055	4	0	19	55	比翼鸟	79	比翼双翅，连理合枝。	1	59547	1	900556	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	0
40019056	4	0	19	56	比翼鸟(3天)	79	比翼双翅，连理合枝。#r#G精魄幻化后可更改武魂的外显#r该精魄有效期为3天	1	59547	1	900556	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	0
40019057	4	0	19	57	比翼鸟(7天)	79	比翼双翅，连理合枝。#r#G精魄幻化后可更改武魂的外显#r该精魄有效期为7天	1	59547	1	900556	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	0
40019058	4	0	19	58	比翼鸟(30天)	79	比翼双翅，连理合枝。#r#G精魄幻化后可更改武魂的外显#r该精魄有效期为30天	1	59547	1	900556	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	0
40019059	4	0	19	59	比翼鸟(90天)	79	比翼双翅，连理合枝。#r#G精魄幻化后可更改武魂的外显#r该精魄有效期为90天	1	59547	1	900556	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	0
40019060	4	0	19	60	凤求凰	79	凤兮凤兮归故乡，遨游四海求其凰。	1	59549	1	900556	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	0
40019061	4	0	19	61	凤求凰(3天)	79	凤兮凤兮归故乡，遨游四海求其凰。#r#G精魄幻化后可更改武魂的外显#r该精魄有效期为3天	1	59549	1	900556	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	0
40019062	4	0	19	62	凤求凰(7天)	79	凤兮凤兮归故乡，遨游四海求其凰。#r#G精魄幻化后可更改武魂的外显#r该精魄有效期为7天	1	59549	1	900556	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	0
40019063	4	0	19	63	凤求凰(30天)	79	凤兮凤兮归故乡，遨游四海求其凰。#r#G精魄幻化后可更改武魂的外显#r该精魄有效期为30天	1	59549	1	900556	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	0
40019064	4	0	19	64	凤求凰(永久)	79	凤兮凤兮归故乡，遨游四海求其凰。#r#G精魄幻化后可更改武魂的外显#r该精魄有效期为永久	-1	59549	1	900556	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	0
40019065	4	0	19	65	双生鲤	79	双生锦鲤，化育阴阳。	1	59550	1	900556	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	0
40019066	4	0	19	66	双生鲤(3天)	79	双生锦鲤，化育阴阳。#r#G精魄幻化后可更改武魂的外显#r该精魄有效期为3天	1	59550	1	900556	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	0
40019067	4	0	19	67	双生鲤(7天)	79	双生锦鲤，化育阴阳。#r#G精魄幻化后可更改武魂的外显#r该精魄有效期为7天	1	59550	1	900556	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	0
40019068	4	0	19	68	双生鲤(30天)	79	双生锦鲤，化育阴阳。#r#G精魄幻化后可更改武魂的外显#r该精魄有效期为30天	1	59550	1	900556	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	0
40019069	4	0	19	69	双生鲤(永久)	79	双生锦鲤，化育阴阳。#r#G精魄幻化后可更改武魂的外显#r该精魄有效期为永久	-1	59550	1	900556	1	-1	0	1	-1	-1	6	3	1	0	0	21	999999	8	-1	1	0
40019070	4	0	19	70	招财进宝	79	"福临宝地千秋盛,财进家门万事兴。"	1	59551	1	900556	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	0
40019071	4	0	19	71	招财进宝(3天)	79	"福临宝地千秋盛,财进家门万事兴。#r#G精魄幻化后可更改武魂的外显#r该精魄有效期为3天"	1	59551	1	900556	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	0
40019072	4	0	19	72	招财进宝(7天)	79	"福临宝地千秋盛,财进家门万事兴。#r#G精魄幻化后可更改武魂的外显#r该精魄有效期为7天"	1	59551	1	900556	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	0
40019073	4	0	19	73	招财进宝(30天)	79	"福临宝地千秋盛,财进家门万事兴。#r#G精魄幻化后可更改武魂的外显#r该精魄有效期为30天"	1	59551	1	900556	1	-1	0	1	-1	-1	6	3	1	0	0	-1	-1	8	-1	1	0
