int	string	string
97670		门派竞技休息室中无法使用此道具
97671		门派竞技中无法执行任务
97672		匹配倒计时：匹配中
97673		匹配倒计时：本轮轮空
97674		积分排行：{0}（排名计算中）
97675		积分排行：{0}（榜外）
97676		门派竞技活动即将于#G5分钟后#l开始，请各位少侠速速前往#G洛阳周天师#l处报名参加比赛。
97677		门派竞技活动已经开启，请各位少侠速速前往#G洛阳周天师#l处报名参加比赛。
97678		门派竞技活动已圆满结束，感谢各位少侠的参与！
97679		虚位以待
97680		{0}[{1}{2}][-]
97681		大师兄
97682		大师姐
97683		距离活动开始：{0}
97684	排行奖励标题	排行奖励
97685	门派竞技-青铜第1	门派竞技活动中，青铜组第1名的玩家可以获得如下奖励
97686	门派竞技-青铜第2	门派竞技活动中，青铜组第2名的玩家可以获得如下奖励
97687	门派竞技-青铜第3	门派竞技活动中，青铜组第3名的玩家可以获得如下奖励
97688	门派竞技-青铜第4~10	门派竞技活动中，青铜组第7-10名的玩家可以获得如下奖励
97689	门派竞技-青铜第11~20	门派竞技活动中，青铜组第11-20名的玩家可以获得如下奖励
97690	门派竞技-青铜第21~30	门派竞技活动中，青铜组第21-30名的玩家可以获得如下奖励
97691	门派竞技-白银第1	门派竞技活动中，白银组第1名的玩家可以获得如下奖励
97692	门派竞技-白银第2	门派竞技活动中，白银组第2名的玩家可以获得如下奖励
97693	门派竞技-白银第3	门派竞技活动中，白银组第3名的玩家可以获得如下奖励
97694	门派竞技-白银第4~10	门派竞技活动中，白银组第7-10名的玩家可以获得如下奖励
97695	门派竞技-白银第11~20	门派竞技活动中，白银组第11-20名的玩家可以获得如下奖励
97696	门派竞技-白银第21~30	门派竞技活动中，白银组第21-30名的玩家可以获得如下奖励
97697	门派竞技-黄金第1	门派竞技活动中，黄金组第1名的玩家可以获得如下奖励
97698	门派竞技-黄金第2	门派竞技活动中，黄金组第2名的玩家可以获得如下奖励
97699	门派竞技-黄金第3	门派竞技活动中，黄金组第3名的玩家可以获得如下奖励
97700	门派竞技-黄金第4~10	门派竞技活动中，黄金组第7-10名的玩家可以获得如下奖励
97701	门派竞技-黄金第11~20	门派竞技活动中，黄金组第11-20名的玩家可以获得如下奖励
97702	门派竞技-黄金第21~30	门派竞技活动中，黄金组第21-30名的玩家可以获得如下奖励
97703	门派竞技-钻石第1	门派竞技活动中，钻石组第1名的玩家可以获得如下奖励
97704	门派竞技-钻石第2	门派竞技活动中，钻石组第2名的玩家可以获得如下奖励
97705	门派竞技-钻石第3	门派竞技活动中，钻石组第3名的玩家可以获得如下奖励
97706	门派竞技-钻石第4~10	门派竞技活动中，钻石组第7-10名的玩家可以获得如下奖励
97707	门派竞技-钻石第11~20	门派竞技活动中，钻石组第11-20名的玩家可以获得如下奖励
97708	门派竞技-钻石第21~30	门派竞技活动中，钻石组第21-30名的玩家可以获得如下奖励
97709	门派竞技排行奖励	门派竞技排行奖励
97710	青铜	恭喜少侠勇夺{0}门派竞技青铜组第{1}名！附件是您获得的奖励，请及时查收。
97711	白银	恭喜少侠勇夺{0}门派竞技白银组第{1}名！附件是您获得的奖励，请及时查收。
97712	黄金	恭喜少侠勇夺{0}门派竞技黄金组第{1}名！附件是您获得的奖励，请及时查收。
97713	钻石	恭喜少侠勇夺{0}门派竞技钻石组第{1}名！附件是您获得的奖励，请及时查收。
97714	青铜11~20	恭喜少侠勇夺{0}门派竞技青铜组第11~20名！附件是您获得的奖励，请及时查收。
97715	青铜21~30	恭喜少侠勇夺{0}门派竞技青铜组第21~30名！附件是您获得的奖励，请及时查收。
97716	白银1	恭喜少侠勇夺{0}门派竞技白银组第1名！附件是您获得的奖励，请及时查收。
97717	白银2	恭喜少侠勇夺{0}门派竞技白银组第2名！附件是您获得的奖励，请及时查收。
97718	白银3	恭喜少侠勇夺{0}门派竞技白银组第3名！附件是您获得的奖励，请及时查收。
97719	白银4~10	恭喜少侠勇夺{0}门派竞技白银组第4~10名！附件是您获得的奖励，请及时查收。
97720	白银11~20	恭喜少侠勇夺{0}门派竞技白银组第11~20名！附件是您获得的奖励，请及时查收。
97721	白银21~30	恭喜少侠勇夺{0}门派竞技白银组第21~30名！附件是您获得的奖励，请及时查收。
97722	黄金1	恭喜少侠勇夺{0}门派竞技黄金组第1名！附件是您获得的奖励，请及时查收。
97723	黄金2	恭喜少侠勇夺{0}门派竞技黄金组第2名！附件是您获得的奖励，请及时查收。
97724	黄金3	恭喜少侠勇夺{0}门派竞技黄金组第3名！附件是您获得的奖励，请及时查收。
97725	黄金4~10	恭喜少侠勇夺{0}门派竞技黄金组第4~10名！附件是您获得的奖励，请及时查收。
97726	黄金11~20	恭喜少侠勇夺{0}门派竞技黄金组第11~20名！附件是您获得的奖励，请及时查收。
97727	黄金21~30	恭喜少侠勇夺{0}门派竞技黄金组第21~30名！附件是您获得的奖励，请及时查收。
97728	钻石1	恭喜少侠勇夺{0}门派竞技钻石组第1名！附件是您获得的奖励，请及时查收。
97729	钻石2	恭喜少侠勇夺{0}门派竞技钻石组第2名！附件是您获得的奖励，请及时查收。
97730	钻石3	恭喜少侠勇夺{0}门派竞技钻石组第3名！附件是您获得的奖励，请及时查收。
97731	钻石4~10	恭喜少侠勇夺{0}门派竞技钻石组第4~10名！附件是您获得的奖励，请及时查收。
97732	钻石11~20	恭喜少侠勇夺{0}门派竞技钻石组第11~20名！附件是您获得的奖励，请及时查收。
97733	钻石21~30	恭喜少侠勇夺{0}门派竞技钻石组第21~30名！附件是您获得的奖励，请及时查收。
97734		门派竞技遗失奖励
97735		感谢少侠参与门派竞技活动，但由于您的包裹已满或者其他原因，门派竞技的场次奖励只能通过邮件发送，请及时查收。
97736		青铜-{0}
97737		白银-{0}
97738		黄金-{0}
97739		钻石-{0}
97740		青铜-虚位以待
97741		白银-虚位以待
97742		黄金-虚位以待
97743		钻石-虚位以待
97744	丐帮男	丐帮大师兄
97745	丐帮女	丐帮大师姐
97746	天山男	天山大师兄
97747	天山女	天山大师姐
97748	逍遥男	逍遥大师兄
97749	逍遥女	逍遥大师姐
97750	峨嵋男	峨嵋大师兄
97751	峨眉女	峨嵋大师姐
97752	天龙男	天龙大师兄
97753	天龙女	天龙大师姐
97754	明教男	明教大师兄
97755	明教女	明教大师姐
97756		暂未有玩家成为该分组大师兄
97757		门派竞技休息室中无法自动挂机
97758		门派竞技中无法使用双人动作
97759		门派竞技中无法使用双人坐骑
97760		未能在排行榜中查询到该玩家的信息
97761		达成指定战斗场次奖励：
97762		1场
97763		3场
97764		6场
97765		9场
97766		您已经领取了该奖励
97767		当前不是活动期间，无法领取该奖励
97768		您成功领取了{0}
97769		背包空间不足，请清理背包后再次领取
97770		连胜{0}场：积分+{1}
97771		终结连胜{0}场：积分+{1}
97772		以弱胜强：积分+{0}
97773		失败：积分+{0}
97774		战场增益效果已出现，少侠可速速前往夺取
97775		您获得了增伤增益效果
97776		您获得了减伤增益效果
97777		您获得了加速增益效果
97778		您获得了会心增益效果
97779		您获得了闪避增益效果
97780	唐门男	唐门大师兄
97781	唐门女	唐门大师姐
97782	慕容男	慕容大师兄
97783	慕容女	慕容大师姐
97784	武当男	武当大师兄
97785	武当女	武当大师姐
97786		中途退出将无法记录场次及分数
97787	武当男	影大师兄
97788	武当女	影大师姐
97789	少林男	少林大师兄
97790	少林女	少林大师姐
97791	门派竞技-钻石第11~20	门派竞技活动中，钻石组第11-15名的玩家可以获得如下奖励
97792	门派竞技-钻石第21~30	门派竞技活动中，钻石组第16-20名的玩家可以获得如下奖励
97793	门派竞技-钻石第11~20	门派竞技活动中，钻石组第21-25名的玩家可以获得如下奖励
97794	门派竞技-钻石第21~30	门派竞技活动中，钻石组第26-30名的玩家可以获得如下奖励
97795	星宿男	星宿大师兄
97796	星宿女	星宿大师姐
97797	珍兽免伤	  每周四20:00-20:35，洛阳周天师处将开启门派竞技活动。参与的少侠均可获得丰厚的奖励。#R本次门派竞技战场内所有少侠的珍兽都将获得高额免伤加成，请做好准备。#l
97798	内外功攻击提升	  每周四20:00-20:35，洛阳周天师处将开启门派竞技活动。参与的少侠均可获得丰厚的奖励。#R本次门派竞技战场内所有少侠都将获得高额内外功攻击加成，请做好准备。#l
97799	龙纹攻击提升	  每周四20:00-20:35，洛阳周天师处将开启门派竞技活动。参与的少侠均可获得丰厚的奖励。#R本次门派竞技战场内所有少侠的龙纹都将获得高额龙纹攻击提升加成，请做好准备。#l
97800	陷阱效果提升	  每周四20:00-20:35，洛阳周天师处将开启门派竞技活动。参与的少侠均可获得丰厚的奖励。#R本次门派竞技战场内所有的战场增益效果都将大幅提升，请做好准备。#l
97801		  每周四20:00-20:35，洛阳周天师处将开启门派竞技活动。参与的少侠均可获得丰厚的奖励。#R本次门派竞技无特殊加成效果。#l
97802	青铜4	恭喜少侠勇夺{0}门派竞技青铜组第4名！附件是您获得的奖励，请及时查收。
97803	青铜5	恭喜少侠勇夺{0}门派竞技青铜组第5名！附件是您获得的奖励，请及时查收。
97804	青铜6	恭喜少侠勇夺{0}门派竞技青铜组第6名！附件是您获得的奖励，请及时查收。
97805	白银4	恭喜少侠勇夺{0}门派竞技白银组第4名！附件是您获得的奖励，请及时查收。
97806	白银5	恭喜少侠勇夺{0}门派竞技白银组第4名！附件是您获得的奖励，请及时查收。
97807	白银6	恭喜少侠勇夺{0}门派竞技白银组第4名！附件是您获得的奖励，请及时查收。
97808	黄金4	恭喜少侠勇夺{0}门派竞技黄金组第4名！附件是您获得的奖励，请及时查收。
97809	黄金5	恭喜少侠勇夺{0}门派竞技黄金组第5名！附件是您获得的奖励，请及时查收。
97810	黄金6	恭喜少侠勇夺{0}门派竞技黄金组第6名！附件是您获得的奖励，请及时查收。
97811	钻石4	恭喜少侠勇夺{0}门派竞技钻石组第4名！附件是您获得的奖励，请及时查收。
97812	钻石5	恭喜少侠勇夺{0}门派竞技钻石组第5名！附件是您获得的奖励，请及时查收。
97813	钻石6	恭喜少侠勇夺{0}门派竞技钻石组第6名！附件是您获得的奖励，请及时查收。
97814	门派竞技-青铜第4	门派竞技活动中，青铜组第4名的玩家可以获得如下奖励
97815	门派竞技-青铜第5	门派竞技活动中，青铜组第5名的玩家可以获得如下奖励
97816	门派竞技-青铜第6	门派竞技活动中，青铜组第6名的玩家可以获得如下奖励
